CVE_ID,Commit Message,Links in Message,Link Presence,PATCH,repository,type_of_reporting,first_link_in_message,first_link_type_for_created_date,first_link,mined_link_type,link_created_at,link_created_date_source,link_created_date_status,link_created_date_reason,created_date_kind
CVE-2008-1947,"Fix potential XSS in host-manager.
This is CVE-2008-1947.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@662582 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@662582,contains links,https://github.com/apache/tomcat/commit/ab6a6c41ac972c845717c9d639f0335865afab4d,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@662582,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@662582,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@662582,not_available,"SVN revision date not found for r662582; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@662582",
CVE-2014-0228,"HIVE-6919 : hive sql std auth select query fails on partitioned tables (Thejas Nair via Ashutosh Chauhan)

git-svn-id: https://svn.apache.org/repos/asf/hive/trunk@1588357 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/hive/trunk@1588357,contains links,https://github.com/apache/hive/commit/9ef3522f632a0abb5465eca849188776c1b4db13;https://github.com/apache/hive/commit/c3d7083b7605d1753946c4c4411e3a3241ea7ffe,apache/hive,apache issue tracker,https://svn.apache.org/repos/asf/hive/trunk@1588357,svn/source link,https://svn.apache.org/repos/asf/hive/trunk@1588357,svn/source link,,https://svn.apache.org/repos/asf/hive/trunk@1588357,not_available,"SVN revision date not found for r1588357; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/hive/trunk@1588357",
CVE-2016-6816,"Add additional checks for valid characters to the HTTP request line
parsing so invalid request lines are rejected sooner.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1767653 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1767653,contains links,https://github.com/apache/tomcat80/commit/779d5d34e68e50d2f721897050b147106992f566,apache/tomcat80,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1767653,svn/source link,https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1767653,svn/source link,,https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1767653,not_available,"SVN revision date not found for r1767653; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1767653",
CVE-2018-10237,"Avoid presizing arrays.

RELNOTES=Fixed Denial of Service vulnerability for servers that use Guava and deserialize attacker data: [CVE-2018-10237](https://github.com/google/guava/wiki/CVE-2018-10237).

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=194113840",https://github.com/google/guava/wiki/CVE-2018-10237).; https://github.com/google/moe,contains links,https://github.com/google/guava/commit/f89ece5721b2f637fe754937ff1f3c86d80bb196;https://github.com/google/guava/commit/7ec8718f1e6e2814dabaa4b9f96b6b33a813101c,google/guava,other,https://github.com/google/guava/wiki/CVE-2018-10237,github other,https://github.com/google/guava/wiki/CVE-2018-10237,github other,,https://github.com/google/guava/wiki/CVE-2018-10237,not_available,created date parser not implemented for link type: github other,
CVE-2018-1332,"Merge branch 'STORM-3027-1.x' of https://github.com/revans2/incubator-storm into 1.x-branch

STORM-3027: Make impersonation optional",https://github.com/revans2/incubator-storm,contains links,https://github.com/apache/storm/commit/58f7aefb8b9ffe77693669dbc94ee6446f3ed6e8,apache/storm,other,https://github.com/revans2/incubator-storm,github other,https://github.com/revans2/incubator-storm,github other,,https://github.com/revans2/incubator-storm,not_available,created date parser not implemented for link type: github other,
CVE-2017-15691,"no Jira - fix various xml reader factories missing feature setups

git-svn-id: https://svn.apache.org/repos/asf/uima/uimaj/trunk@1809174 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/uima/uimaj/trunk@1809174,contains links,https://github.com/apache/uima-uimaj/commit/39909bf21fd694f4fb792d1de8adc72562ead25e,apache/uima-uimaj,apache issue tracker,https://svn.apache.org/repos/asf/uima/uimaj/trunk@1809174,svn/source link,https://svn.apache.org/repos/asf/uima/uimaj/trunk@1809174,svn/source link,,https://svn.apache.org/repos/asf/uima/uimaj/trunk@1809174,not_available,"SVN revision date not found for r1809174; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/uima/uimaj/trunk@1809174",
CVE-2012-0391,"WW-3668 - Vulnerability: User input is evaluated as an OGNL expression when there's a conversion error (a demonstrative patch).

git-svn-id: https://svn.apache.org/repos/asf/struts/struts2/trunk@1156279 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/struts/struts2/trunk@1156279,contains links,https://github.com/apache/struts/commit/5f54b8d087f5125d96838aafa5f64c2190e6885b;https://github.com/apache/struts/commit/b4265d369dc29d57a9f2846a85b26598e83f3892,apache/struts,apache issue tracker,https://svn.apache.org/repos/asf/struts/struts2/trunk@1156279,svn/source link,https://svn.apache.org/repos/asf/struts/struts2/trunk@1156279,svn/source link,,https://svn.apache.org/repos/asf/struts/struts2/trunk@1156279,not_available,"SVN revision date not found for r1156279; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/struts/struts2/trunk@1156279",
CVE-2015-4852,"[COLLECTIONS-580] Removed serialization support for the identified unsafe classes in the collections4 branch.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/collections/trunk@1714262 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/commons/proper/collections/trunk@1714262,contains links,https://github.com/apache/commons-collections/commit/e585cd0433ae4cfbc56e58572b9869bd0c86b611,apache/commons-collections,apache issue tracker,https://svn.apache.org/repos/asf/commons/proper/collections/trunk@1714262,svn/source link,https://svn.apache.org/repos/asf/commons/proper/collections/trunk@1714262,svn/source link,,https://svn.apache.org/repos/asf/commons/proper/collections/trunk@1714262,not_available,"SVN revision date not found for r1714262; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/commons/proper/collections/trunk@1714262",
CVE-2014-0095,"Correct regression introduced in 8.0.0-RC2 as part of the Servlet 3.1 non-blocking IO support that broke handling of requests with an explicit content length of zero.
This is the fix for CVE-2014-0095


git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1578392 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@1578392,contains links,https://github.com/apache/tomcat/commit/1bd7d414983f2f420dd37e78b5f4686e737dd3e6;https://github.com/apache/tomcat/commit/8884dae,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@1578392,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@1578392,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@1578392,not_available,"SVN revision date not found for r1578392; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@1578392",
CVE-2011-2204,"Fix CVE-2011-2204.
Prevent user passwords appearing in log files if a runtime exception (e.g. OOME) occurs while creating a new user for a MemoryUserDatabase via JMX.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1140070 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@1140070,contains links,https://github.com/apache/tomcat/commit/763a56b45999653ce648a18462b8a826809215b1;https://github.com/apache/tomcat/commit/0ecc4643938de4ed889e85952b30bf76ac92732c,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@1140070,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@1140070,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@1140070,not_available,"SVN revision date not found for r1140070; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@1140070",
CVE-2016-0956,"SLING-4415 - :applyTo should not display changeLog (when operation fails)

git-svn-id: https://svn.apache.org/repos/asf/sling/trunk/bundles/servlets/post@1678892 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/sling/trunk/bundles/servlets/post@1678892,contains links,https://github.com/apache/sling/commit/0f1e85834761a128ab07ea04bd254e24b750ab80,apache/sling,apache issue tracker,https://svn.apache.org/repos/asf/sling/trunk/bundles/servlets/post@1678892,svn/source link,https://svn.apache.org/repos/asf/sling/trunk/bundles/servlets/post@1678892,svn/source link,,https://svn.apache.org/repos/asf/sling/trunk/bundles/servlets/post@1678892,not_available,"SVN revision date not found for r1678892; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/sling/trunk/bundles/servlets/post@1678892",
CVE-2018-1294,"Replaces end-of-line characters with spaces in email subjects.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/email/trunk@1801385 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/commons/proper/email/trunk@1801385,contains links,https://github.com/apache/commons-email/commit/0a944fe3703fb754c7122a7de98396811781da24,apache/commons-email,apache issue tracker,https://svn.apache.org/repos/asf/commons/proper/email/trunk@1801385,svn/source link,https://svn.apache.org/repos/asf/commons/proper/email/trunk@1801385,svn/source link,,https://svn.apache.org/repos/asf/commons/proper/email/trunk@1801385,not_available,"SVN revision date not found for r1801385; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/commons/proper/email/trunk@1801385",
CVE-2017-7675,"Fix https://bz.apache.org/bugzilla/show_bug.cgi?id=61120
Do not ignore path parameters when processing HTTP/2 requests.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1796090 13f79535-47bb-0310-9956-ffa450edef68",https://bz.apache.org/bugzilla/show_bug.cgi?id=61120; https://svn.apache.org/repos/asf/tomcat/trunk@1796090,contains links,https://github.com/apache/tomcat/commit/cf181edc9a8c239cde704cffc3c503425bdcae2b,apache/tomcat,apache issue tracker,https://bz.apache.org/bugzilla/show_bug.cgi?id=61120,bugzilla issue tracker,https://bz.apache.org/bugzilla/show_bug.cgi?id=61120,bugzilla issue tracker,,https://bz.apache.org/bugzilla/show_bug.cgi?id=61120,auth_required,login/authentication required,
CVE-2013-2186,"When deserializing DiskFileItems ensure that the repository location, if any, is a valid one.
Patch provided by Arun Babu Neelicattu.

git-svn-id: https://svn.apache.org/repos/asf/commons/proper/fileupload/trunk@1507048 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/commons/proper/fileupload/trunk@1507048,contains links,https://github.com/apache/commons-fileupload/commit/163a6061fbc077d4b6e4787d26857c2baba495d1;https://github.com/apache/commons-fileupload/commit/7ddc7a176eadf22ab7ee1881a80b768e4b193727,apache/commons-fileupload,apache issue tracker,https://svn.apache.org/repos/asf/commons/proper/fileupload/trunk@1507048,svn/source link,https://svn.apache.org/repos/asf/commons/proper/fileupload/trunk@1507048,svn/source link,,https://svn.apache.org/repos/asf/commons/proper/fileupload/trunk@1507048,not_available,"SVN revision date not found for r1507048; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/commons/proper/fileupload/trunk@1507048",
CVE-2011-3190,"Fix https://issues.apache.org/bugzilla/show_bug.cgi?id=51698
Fix CVE-2011-3190
Prevent AJP request forgery via unread request body packet

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1162957 13f79535-47bb-0310-9956-ffa450edef68",https://issues.apache.org/bugzilla/show_bug.cgi?id=51698; https://svn.apache.org/repos/asf/tomcat/trunk@1162957,contains links,https://github.com/apache/tomcat/commit/a2538ce78f83b7376c48d12d8247600079d789b1;https://github.com/apache/tomcat70/commit/90ec9675fa080e22df5f9e3e7019a19eb2faec14,apache/tomcat,apache issue tracker,https://issues.apache.org/bugzilla/show_bug.cgi?id=51698,bugzilla issue tracker,https://issues.apache.org/bugzilla/show_bug.cgi?id=51698,bugzilla issue tracker,,https://issues.apache.org/bugzilla/show_bug.cgi?id=51698,auth_required,login/authentication required,
CVE-2010-1157,"Fix CVE-2010-1157.
Prevent possible disclosure of host name or IP address via the HTTP WWW-Authenticate header when using BASIC or DIGEST authentication.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@936539 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@936539,contains links,https://github.com/apache/tomcat/commit/a4de93b2aaf74fff7c1e194f7ce3d2228a9680b8;https://github.com/apache/tomcat/commit/db32c25e06e1b0a5a274cad4cfc1ad35ff7c0e9a,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@936539,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@936539,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@936539,not_available,"SVN revision date not found for r936539; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@936539",
CVE-2011-1475,"Move the processor.recycle calls to just before the point where the processor is returned to the pool. This ensures returned processors are recycled (this could have been skipped on some exception paths)
Possible contributing factor to https://issues.apache.org/bugzilla/show_bug.cgi?id=50957 ?
This is part of the fix for CVE-2011-1475

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1086349 13f79535-47bb-0310-9956-ffa450edef68",https://issues.apache.org/bugzilla/show_bug.cgi?id=50957; https://svn.apache.org/repos/asf/tomcat/trunk@1086349,contains links,https://github.com/apache/tomcat/commit/df3b24b87f8d2e6a5f4fea57f687e76a0f5124d7,apache/tomcat,apache issue tracker,https://issues.apache.org/bugzilla/show_bug.cgi?id=50957,bugzilla issue tracker,https://issues.apache.org/bugzilla/show_bug.cgi?id=50957,bugzilla issue tracker,,https://issues.apache.org/bugzilla/show_bug.cgi?id=50957,auth_required,login/authentication required,
CVE-2009-2693,"Various related (un)deploy improvements including:
- better handling of failed (un)deployment
- adding checking for invalid zip file entries that don't make sense in a WAR file
- improved validation of WAR file names.
These changes address CVE-2009-2693, CVE-2009-2901 and CVE-2009-2902.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc5.5.x/trunk@902650 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/tc5.5.x/trunk@902650,contains links,https://github.com/apache/tomcat55/commit/0299cb724ea71f304d54adfcdb950f59b01fb421;https://github.com/apache/tomcat/commit/4b0e7e7a9f28e707f26fcbba3a1526e5053e6fa8,apache/tomcat55,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/tc5.5.x/trunk@902650,svn/source link,https://svn.apache.org/repos/asf/tomcat/tc5.5.x/trunk@902650,svn/source link,,https://svn.apache.org/repos/asf/tomcat/tc5.5.x/trunk@902650,not_available,"SVN revision date not found for r902650; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/tc5.5.x/trunk@902650",
CVE-2021-27807,"PDFBOX-4892: optimize loop, as suggested by valerybokov

git-svn-id: https://svn.apache.org/repos/asf/pdfbox/branches/2.0@1887586 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/pdfbox/branches/2.0@1887586,contains links,https://github.com/apache/pdfbox/commit/c978d742bd64137aacdba346f3afe7238a5ac9a7,apache/pdfbox,apache issue tracker,https://svn.apache.org/repos/asf/pdfbox/branches/2.0@1887586,svn/source link,https://svn.apache.org/repos/asf/pdfbox/branches/2.0@1887586,svn/source link,,https://svn.apache.org/repos/asf/pdfbox/branches/2.0@1887586,not_available,"SVN revision date not found for r1887586; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/pdfbox/branches/2.0@1887586",
CVE-2017-5647,"Improve sendfile handling when requests are pipelined.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1788999 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1788999,contains links,https://github.com/apache/tomcat80/commit/ec10b8c785d1db91fe58946436f854dde04410fd,apache/tomcat80,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1788999,svn/source link,https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1788999,svn/source link,,https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1788999,not_available,"SVN revision date not found for r1788999; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1788999",
CVE-2016-8745,"Fix https://bz.apache.org/bugzilla/show_bug.cgi?id=60409
When unable to complete sendfile request, ensure the Processor will be added to the cache only once. Patch by markt.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1771853 13f79535-47bb-0310-9956-ffa450edef68",https://bz.apache.org/bugzilla/show_bug.cgi?id=60409; https://svn.apache.org/repos/asf/tomcat/trunk@1771853,contains links,https://github.com/apache/tomcat/commit/cbc9b18a845d3c8c053ac293dffda6c6c19dd92b,apache/tomcat,apache issue tracker,https://bz.apache.org/bugzilla/show_bug.cgi?id=60409,bugzilla issue tracker,https://bz.apache.org/bugzilla/show_bug.cgi?id=60409,bugzilla issue tracker,,https://bz.apache.org/bugzilla/show_bug.cgi?id=60409,auth_required,login/authentication required,
CVE-2015-5346,"Fix https://bz.apache.org/bugzilla/show_bug.cgi?id=58809
Correctly recycle the cookies when mapping requests for parallel deployment
This is part 2 of 2 of the fix for CVE-2015-5346

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1723414 13f79535-47bb-0310-9956-ffa450edef68",https://bz.apache.org/bugzilla/show_bug.cgi?id=58809; https://svn.apache.org/repos/asf/tomcat/trunk@1723414,contains links,https://github.com/apache/tomcat/commit/0dd9e7811a06e0e131da734eb706a1db4a77119c,apache/tomcat,apache issue tracker,https://bz.apache.org/bugzilla/show_bug.cgi?id=58809,bugzilla issue tracker,https://bz.apache.org/bugzilla/show_bug.cgi?id=58809,bugzilla issue tracker,,https://bz.apache.org/bugzilla/show_bug.cgi?id=58809,auth_required,login/authentication required,
CVE-2013-0239,"[CXF-4776] - Fix + re-enable tests

git-svn-id: https://svn.apache.org/repos/asf/cxf/trunk@1438424 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/cxf/trunk@1438424,contains links,https://github.com/apache/cxf/commit/295a4e2f9eb3e7e0513980202949ccc424dee2d4,apache/cxf,apache issue tracker,https://svn.apache.org/repos/asf/cxf/trunk@1438424,svn/source link,https://svn.apache.org/repos/asf/cxf/trunk@1438424,svn/source link,,https://svn.apache.org/repos/asf/cxf/trunk@1438424,not_available,"SVN revision date not found for r1438424; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/cxf/trunk@1438424",
CVE-2011-2088,"Solves WW-3579 - escapes actionName and methodName to prevent XSS vulnerability

git-svn-id: https://svn.apache.org/repos/asf/struts/struts2/trunk@1076372 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/struts/struts2/trunk@1076372,contains links,https://github.com/apache/struts/commit/885ab3459e146ff830d1f7257f809f4a3dd4493a,apache/struts,apache issue tracker,https://svn.apache.org/repos/asf/struts/struts2/trunk@1076372,svn/source link,https://svn.apache.org/repos/asf/struts/struts2/trunk@1076372,svn/source link,,https://svn.apache.org/repos/asf/struts/struts2/trunk@1076372,not_available,"SVN revision date not found for r1076372; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/struts/struts2/trunk@1076372",
CVE-2012-2733,"Improve InternalNioInputBuffer#parseHeaders()
Move the code and s/end/pos/

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1350294 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@1350294,contains links,https://github.com/apache/tomcat/commit/f7a1b83,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@1350294,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@1350294,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@1350294,not_available,"SVN revision date not found for r1350294; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@1350294",
CVE-2013-1966,"Disable eval expressions

git-svn-id: https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_X@1469249 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_X@1469249,contains links,https://github.com/apache/struts/commit/7e6f641ebb142663cbd1653dc49bed725edf7f56,apache/struts,apache issue tracker,https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_X@1469249,svn/source link,https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_X@1469249,svn/source link,,https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_X@1469249,not_available,"SVN revision date not found for r1469249; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_X@1469249",
CVE-2014-0034,"Validation fix in the STS

git-svn-id: https://svn.apache.org/repos/asf/cxf/trunk@1551228 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/cxf/trunk@1551228,contains links,https://github.com/apache/cxf/commit/b4b9a010bb23059251400455afabddee15b46127,apache/cxf,apache issue tracker,https://svn.apache.org/repos/asf/cxf/trunk@1551228,svn/source link,https://svn.apache.org/repos/asf/cxf/trunk@1551228,svn/source link,,https://svn.apache.org/repos/asf/cxf/trunk@1551228,not_available,"SVN revision date not found for r1551228; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/cxf/trunk@1551228",
